3.0975e-06,9.3409e-06,-5.2017e-06
0.018789,-0.22777,0.26616
0.23304,-0.36596,0.28266
0.29549,-0.25513,0.20016
0.30813,-0.4435,0.26975
-0.23988,-0.36651,-0.15488
-0.19236,-0.10347,-0.19236
-0.19423,0.10043,-0.23513
-0.39879,0.1954,-0.4263
-0.57352,-0.064645,-0.42288
-0.077882,-0.12572,-0.10887
-0.085186,-0.11626,-0.11079
0.016808,-0.099229,0.016939
-0.052277,-0.07552,-0.023605
0.05869,-0.12843,0.10265
0.012126,-0.070969,0.022282
-0.001624,-0.12809,0.041491
0.013335,-0.14922,0.010226
-0.042667,-0.14085,-0.064032
0.10145,-0.15127,0.056118
-0.062398,-0.048857,-0.0050361
-0.022232,-0.072014,-0.019341
-0.067991,-0.15132,-0.011728
-0.031724,-0.14748,-0.027757
0.051924,-0.11055,0.07249
-0.11792,-0.1188,-0.070868
-0.16673,-0.096004,-0.1023
-0.22081,-0.10437,-0.22022
-0.24616,-0.035914,-0.17154
-0.03578,-0.079669,-0.073237
-0.036443,-0.077101,-0.010204
0.17936,-0.31171,0.15502
0.11196,-0.015826,-0.042079
0.10068,-0.19777,0.069629
-0.026896,0.024339,-0.071196
0.046518,-0.17396,0.12162
0.079717,-0.094284,0.11211
0.22763,-0.29772,0.10136
0.12275,-0.21083,0.023403
0.19837,-0.31446,0.11765
0.041231,-0.16918,0.051229
0.16797,-0.013464,0.18408
0.14256,-0.027459,0.17747
0.16434,-0.28269,0.02445
0.03816,-0.18625,0.024503
0.092288,0.068005,0.011248
0.26168,-0.14556,0.25001
0.093973,-0.1869,0.042801
0.12926,-0.11839,0.081936
0.12673,-0.096938,0.011627
0.18101,-0.093545,0.039729
0.17086,-0.25375,0.13573
-0.24137,-0.058927,-0.24111
-0.13589,0.19729,-0.24371
-0.094747,0.41944,-0.28429
-0.23317,0.46863,-0.42167
-0.36638,0.17528,-0.33009
0.11767,0.14637,0.043785
-0.049768,0.13355,-0.066495
-0.028773,0.13198,0.021749
-0.17272,0.13343,-0.066862
-0.14529,0.028643,0.011436
-0.16351,0.094692,-0.049844
-0.15532,0.051939,-0.018238
-0.10933,0.039267,-0.033526
-0.12737,0.036518,-0.079309
-0.10876,-0.052426,-0.029313
-0.2151,0.13815,-0.075279
0.010666,0.20564,0.054698
-0.01661,0.070804,0.091929
-0.12347,0.057542,-0.056455
-0.12511,0.039787,-0.033881
0.10641,0.1688,0.10566
0.067534,0.22371,0.047595
-0.035293,0.22184,-0.12103
-0.032761,0.25084,-0.036394
0.19911,0.19619,0.098053
0.1896,0.19105,0.1554
-0.074241,-0.24904,0.051564
-0.1314,0.084827,-0.12497
-0.10698,-0.062915,0.0039641
-0.21626,0.19682,-0.1499
-0.11561,0.0028364,0.047751
-0.07992,0.099473,0.024802
0.063723,-0.12716,0.033136
-0.080237,-0.018728,-0.064652
-0.037122,-0.12142,0.0072988
-0.22494,-0.0062426,-0.082942
-0.11152,0.10897,0.04168
-0.13958,0.071903,0.041204
-0.072136,-0.12575,-0.073542
-0.17023,-0.032174,-0.0657
-0.095244,0.20668,-0.088613
0.060077,0.039152,0.1529
-0.13484,-0.010929,-0.063621
-0.11793,0.027009,-0.022161
0.12206,-0.1054,0.1125
0.15132,-0.24943,0.20941
-0.17977,-0.040801,-0.14105
-0.048846,0.18206,-0.11186
0.029899,0.37624,-0.12898
-0.040118,0.36844,-0.21932
-0.10093,0.034601,-0.066257
0.4203,0.00027306,0.26526
0.14875,-0.020535,0.055647
0.14422,-0.01186,0.1149
-0.028859,-0.0016138,-0.012713
-0.040358,-0.08269,0.0030819
-0.039117,-0.026933,-0.033355
-0.019343,-0.072409,0.015254
0.042609,-0.092741,0.019538
0.047852,-0.11863,0.0050905
0.098997,-0.12802,0.050785
-0.14696,-0.092919,-0.095186
0.077131,-0.036693,0.080157
0.12133,-0.14037,0.17284
-0.049347,-0.089281,-0.072385
-0.00042731,-0.074068,-0.043189
0.4504,0.03117,0.37947
0.39527,0.12402,0.31638
0.241,0.13557,0.11051
0.27872,0.13438,0.22
0.54933,0.059217,0.37847
0.54201,0.039447,0.42733
0.037167,-0.38346,0.025449
-0.028443,-0.042368,-0.12535
0.010881,-0.18325,0.023085
-0.09103,0.090086,-0.1347
0.020314,-0.11848,0.072816
0.051348,-0.011532,0.042332
0.18237,-0.24778,0.069061
0.027246,-0.11212,-0.048498
0.060632,-0.19662,0.0025542
-0.13905,-0.090546,-0.11073
-0.026537,0.0058502,0.0014268
-0.052943,-0.037009,-0.0032657
0.032078,-0.20947,-0.081971
-0.054386,-0.14471,-0.061384
0.02397,0.059183,-0.086835
0.17081,-0.059523,0.15455
-0.030473,-0.097943,-0.071738
-0.015568,-0.066118,-0.031623
0.034049,-0.08959,0.070356
-0.23873,-0.035409,-0.17348
-0.085018,0.097653,-0.089011
0.023223,0.22059,-0.056545
-0.016183,0.18947,-0.1286
-0.036932,-0.12369,0.030596
0.40597,0.01162,0.19898
0.024873,0.088865,-0.089763
0.018067,0.16288,-0.033293
-0.16356,0.21037,-0.17848
-0.18908,0.20936,-0.20256
-0.17799,0.23823,-0.22061
-0.15552,0.17321,-0.16252
-0.088608,0.13068,-0.14794
-0.069844,0.070557,-0.1404
0.2933,0.27162,0.070186
0.032453,0.31223,-0.11701
-0.08876,0.18295,-0.11038
-0.096877,0.027532,-0.048478
-0.15255,0.25578,-0.24059
0.11336,0.30966,-0.078514
0.53452,-0.0087004,0.41292
0.48532,0.061176,0.36535
0.28436,0.074699,0.13593
0.33944,0.080145,0.25524
0.64096,0.014912,0.42752
0.63377,-0.0044294,0.46513
-0.06575,-0.08961,-0.1591
-0.15704,0.24106,-0.29975
-0.12261,0.094615,-0.15029
-0.22648,0.36346,-0.31735
-0.11557,0.12672,-0.10964
-0.094812,0.23483,-0.14945
0.019645,-0.014759,-0.10514
-0.13342,0.14985,-0.23387
-0.097643,0.092086,-0.19415
-0.29482,0.20223,-0.31814
-0.17089,0.29447,-0.20801
-0.18531,0.26179,-0.20937
-0.10451,0.10733,-0.2705
-0.19391,0.12713,-0.24958
-0.12582,0.28365,-0.2859
0.013401,0.20259,-0.047045
-0.17767,0.18902,-0.2692
-0.14822,0.23373,-0.21686
-0.25903,-0.057391,-0.18616
-0.097725,0.028435,-0.0734
0.028585,0.065137,0.013778
0.0059635,0.00057537,-0.039533
0.036994,-0.33512,0.141
0.3932,-0.38603,0.35287
-0.050975,-0.18535,0.034376
-0.01838,-0.07331,0.12483
-0.19028,-0.015439,-0.017369
-0.19969,0.027649,-0.042418
-0.19106,0.036822,-0.054508
-0.17702,-0.037214,-0.00076463
-0.11646,-0.086053,0.0093073
-0.093558,-0.16272,0.02471
0.69103,0.07591,0.46633
0.61864,0.12168,0.35583
0.61809,0.11464,0.49379
0.00021809,-0.056946,0.184
0.31196,0.14864,0.25351
0.71285,0.10039,0.49032
0.71939,-0.3865,0.67242
0.66255,-0.23856,0.57777
0.38948,-0.17828,0.28938
0.46195,-0.17531,0.42848
0.82151,-0.29418,0.66596
0.82597,-0.3566,0.72294
-0.025624,-0.28337,0.04309
-0.14905,0.030583,-0.098915
-0.13113,-0.11008,0.034593
-0.24285,0.16461,-0.15044
-0.14064,-0.079492,0.043333
-0.13576,0.04431,-0.013359
-0.044132,-0.20719,0.041758
-0.18439,-0.044272,-0.08336
-0.13809,-0.096409,-0.042386
-0.3233,0.0035763,-0.16402
-0.18075,0.083334,-0.04558
-0.17706,0.061269,-0.035207
-0.11022,-0.062929,-0.091037
-0.21115,-0.076327,-0.083696
-0.16282,0.053081,-0.14298
-0.03505,-0.0012056,0.088944
-0.20257,-0.010077,-0.11159
-0.14589,0.038703,-0.031049
0.1682,-0.093443,0.16309
0.33025,-0.18587,0.34285
0.37514,-0.22044,0.29966
0.54138,-0.45019,0.54426
0.1855,-0.33916,0.28732
-0.18825,-0.17786,-0.023996
-0.12919,-0.088514,0.061764
-0.28405,-0.049723,-0.082379
-0.19967,-0.17018,-0.0038335
-0.20714,-0.076159,-0.03477
-0.2264,-0.040379,-0.02963
-0.20225,0.023,-0.063223
-0.20071,0.027646,-0.070731
0.19025,-0.22959,0.18425
0.12939,-0.25139,0.080842
0.38534,-0.33752,0.37033
0.52693,-0.53243,0.59568
0.64223,-0.43125,0.61925
0.60864,-0.39723,0.51358
-0.025203,0.086165,0.11128
0.72912,0.14144,0.5957
0.76853,0.10825,0.54104
0.86976,0.033058,0.69814
0.79027,0.11632,0.59185
0.30533,0.16098,0.23102
-0.13972,-0.29043,-0.037677
-0.19322,-0.10714,-0.030061
-0.17633,-0.18357,0.071588
-0.2875,0.16512,-0.1628
-0.19803,-0.021826,-0.026911
-0.19713,0.1571,-0.11872
-0.028048,-0.25305,0.08531
-0.19211,-0.027396,-0.059493
-0.16794,-0.03137,-0.041605
-0.36542,0.035091,-0.18392
-0.23661,0.061395,-0.089154
-0.26012,0.046966,-0.10123
-0.18702,0.00015974,-0.086668
-0.25185,-0.068312,-0.092938
-0.18714,-0.025844,-0.18968
-0.082823,-0.0070136,0.035952
-0.25078,0.017276,-0.13132
-0.20361,0.054544,-0.033004
0.16553,-0.063274,0.14009
0.24912,-0.13136,0.092346
0.41866,-0.39808,0.39353
0.28656,-0.0062319,0.17705
-0.051322,-0.0003025,-0.13008
-0.039025,0.030745,-0.092384
-0.20473,0.041555,-0.2471
-0.10214,-0.036399,-0.15415
-0.10977,0.032859,-0.18136
-0.14257,0.054295,-0.18901
-0.13611,0.1023,-0.23272
-0.14713,0.082875,-0.24202
0.18296,0.034136,0.076874
0.14529,0.014334,-0.0028484
0.32363,-0.036741,0.2156
0.44157,-0.18792,0.37048
0.55004,-0.10113,0.404
0.53461,-0.096602,0.33056
-0.098772,0.018467,-0.13056
-0.019797,0.11055,-0.10361
0.092563,0.16309,-0.06174
0.38744,0.049819,0.19376
0.1506,0.1759,-0.049055
-0.17367,0.14543,-0.3203
-0.01154,-0.19571,-0.17172
-0.089185,-0.015271,-0.15443
-0.090577,-0.08609,-0.074271
-0.21442,0.24829,-0.32695
-0.14693,0.051342,-0.21966
-0.17586,0.22733,-0.33844
-0.045933,-0.21239,-0.14386
-0.16843,0.044908,-0.25651
-0.11666,0.068933,-0.22077
-0.28633,0.13381,-0.34619
-0.13908,0.15145,-0.2433
-0.14887,0.1445,-0.24844
-0.092789,0.12287,-0.22733
-0.17781,0.023526,-0.25581
-0.14104,0.012153,-0.38176
-0.049768,0.064753,-0.17115
-0.17561,0.11446,-0.29466
-0.09956,0.1549,-0.17071
0.15176,-0.19561,0.053274
0.33417,-0.56844,0.51391
0.33931,0.063677,0.32058
0.10415,-0.030319,0.097579
0.11689,-0.070434,0.13771
-0.038953,-0.10635,-8.0162e-06
0.059812,-0.13823,0.081777
0.065526,-0.10335,0.07887
0.035106,-0.10401,0.079546
0.04031,-0.074753,0.045763
0.034823,-0.12054,0.053579
0.17454,0.15541,0.1069
0.15848,0.14017,0.036309
0.28884,0.090825,0.22851
0.40087,-0.078025,0.39385
0.50045,0.014716,0.42486
0.48993,0.019404,0.34643
0.15487,-0.10977,0.18859
0.17002,-0.034974,0.17089
-0.088751,-0.12677,0.014668
0.1668,-0.28257,0.20853
0.048791,-0.12372,0.064974
-0.04324,-0.11642,-0.06289
0.18425,-0.33992,0.091221
0.091269,-0.1685,0.12832
0.081175,-0.24165,0.19962
-0.041073,0.06534,-0.049627
0.017513,-0.14601,0.045383
-0.024392,0.020154,-0.078424
0.075866,-0.43997,0.1208
-0.012053,-0.16548,0.030324
0.055924,-0.11776,0.070514
-0.098037,-0.051701,-0.053545
0.053538,-0.034931,0.038836
0.044782,-0.019901,0.021983
0.089731,-0.010644,0.05908
-0.00020178,-0.15297,0.027951
0.024462,-0.22369,-0.10541
0.10496,-0.14509,0.090649
0.0029473,-0.067585,-0.010923
0.089593,-0.011705,0.11491
0.1178,-0.32083,0.4803
0.072414,0.23852,0.13238
-0.067502,0.17065,-0.0072537
-0.033577,0.13154,0.048787
-0.16078,0.090732,-0.05858
-0.076982,0.10288,0.0088405
-0.049561,0.11989,0.03431
-0.067917,0.11836,0.04743
-0.055252,0.15312,0.027762
-0.044557,0.10398,0.058089
-0.086985,0.27251,-0.099995
-0.064392,0.22318,-0.14309
0.015426,0.19196,0.005372
0.096645,0.07906,0.14202
0.18726,0.18302,0.17837
0.18488,0.16899,0.10566
0.041736,0.1055,0.12049
0.11342,0.23406,0.13221
-0.13472,0.19199,0.017495
-0.044005,-0.070113,0.081575
-0.051286,0.080018,0.067652
-0.08556,0.090569,-0.040713
0.091589,-0.12387,0.059687
-0.013817,0.044293,0.11661
-0.027816,-0.018407,0.17758
-0.13774,0.28301,-0.063277
-0.078192,0.082811,0.021908
-0.11426,0.26194,-0.093097
-0.028125,-0.19079,0.12254
-0.086526,0.076451,0.052092
-0.01255,0.12585,0.090972
-0.16205,0.17051,-0.038742
-0.019242,0.16464,0.034824
-0.038239,0.18527,0.00085004
-0.0052871,0.24316,0.054381
-0.0876,0.079083,0.024483
-0.06077,-0.025535,-0.10716
0.012407,0.073462,0.075429
-0.08058,0.15083,-0.01316
0.0026398,0.1992,0.10663
-0.14394,0.00093881,-0.0090371
-0.14804,-0.027654,-0.095217
-0.05019,-0.036814,-0.045911
-0.11322,-0.050873,-0.13984
-0.050314,0.02487,-0.088682
0.010418,0.031383,-0.045219
0.015541,0.041047,-0.031574
0.043565,0.095606,-0.04808
0.078301,0.05885,-0.0047499
-0.29756,0.014048,-0.19977
-0.2364,-0.075153,-0.19141
-0.2031,-0.094681,-0.099773
-0.14106,-0.15517,-0.037239
-0.058764,-0.039263,0.0049816
-0.06064,-0.06433,-0.053486
-0.066014,-0.13633,-0.028654
0.0033974,-0.066807,-0.0050583
-0.044608,-0.003373,0.0065386
0.088685,-0.092826,0.0054281
0.061192,-0.038455,0.058338
-0.04894,-0.091743,-0.0897
0.17949,-0.18897,-0.0085333
0.068094,-0.036043,0.067668
0.055705,-0.084043,0.10875
-0.029162,0.22596,-0.13878
0.039926,0.056824,-0.080225
0.0268,0.27364,-0.20018
0.11392,-0.14053,0.016901
0.08863,0.10871,-0.016519
0.16486,0.14436,0.035458
0.010015,0.14817,-0.088771
0.1289,0.10089,-0.026341
0.081188,0.11238,-0.069222
0.099,0.21874,-0.00062071
0.037769,0.048803,-0.045864
0.08038,-0.066866,-0.18913
0.15269,0.054224,-0.018231
0.055659,0.10931,-0.081687
0.11997,0.1327,0.043864
0.02857,-0.035944,0.039819
0.15634,-0.010293,0.20463
0.00072615,0.0051656,0.072426
0.028425,-0.035255,0.080955
0.045853,-0.0016566,0.080884
0.038613,-0.024095,0.11479
0.058649,-0.0075588,0.091119
0.029813,-0.022114,0.067317
-0.07799,-0.014091,-0.10332
0.06537,-0.12787,-0.019065
0.032358,-0.11591,0.0031227
0.044705,-0.17458,0.036585
0.18626,-0.074325,0.14174
0.17204,-0.09299,0.065203
-0.0094043,-0.024524,0.091556
-0.028178,-0.0066507,0.097228
0.00086071,-0.034054,0.061436
-0.10274,0.08385,0.027152
0.12582,0.04022,0.14211
0.13355,0.029201,0.21023
0.15361,-0.31024,0.13809
0.076627,-0.045332,0.083608
0.099423,-0.14533,0.19643
-0.023187,0.17317,-0.022483
0.052889,-0.041484,0.13912
0.028753,0.10804,0.063425
0.1328,-0.22888,0.18196
0.022643,-0.054278,0.064878
0.084526,-0.087512,0.10629
-0.092792,-0.00055828,-0.022172
0.051871,0.049215,0.085356
0.03806,0.030453,0.078175
0.10319,-0.02105,0.055942
0.015291,-0.075375,0.05141
0.047808,0.028778,-0.030418
0.17034,-0.012923,0.20787
0.023647,-0.010155,0.025738
0.079586,0.034429,0.11702
0.12779,0.025645,0.16482
-0.027832,0.041101,0.032612
0.0093264,0.0045766,0.052477
0.021313,0.036039,0.045776
0.010098,0.011873,0.075005
0.031231,0.020196,0.053141
0.0081959,-0.0046029,0.036722
-0.091685,0.037776,-0.085757
0.069336,-0.060089,-0.013334
-0.0090161,-0.021816,-0.043135
0.015527,0.019763,-0.058226
0.21811,-0.048933,0.20025
0.19003,-0.080975,0.12751
-0.023071,0.008721,-0.0019197
-0.094701,-0.012098,-0.034082
0.0065919,-0.054574,-0.002879
-0.11456,0.076554,-0.025239
0.15107,-0.031572,0.15387
0.19688,-0.029447,0.27114
0.12965,-0.20615,0.14456
0.052637,0.0053296,0.075951
0.071425,-0.1038,0.16464
-0.051714,0.20933,-0.062314
0.024314,-0.0087868,0.10395
0.006808,0.14564,0.053125
0.11037,-0.13011,0.18681
-0.0023135,-0.0084755,0.038716
0.057138,-0.055383,0.069092
-0.12126,0.035675,-0.061956
0.024774,0.090069,0.049058
0.012625,0.08811,0.052848
0.074256,0.039468,0.029404
-0.013253,-0.039204,0.011538
0.019545,0.082919,-0.057459
0.14735,0.030053,0.18251
-0.0048623,0.026032,-0.014083
0.0556,0.084891,0.091191
-0.15562,0.015443,-0.13221
-0.062129,-0.030148,-0.047948
-0.089453,0.011906,-0.099214
-0.11752,-0.01355,-0.08975
-0.087679,-0.024116,-0.10044
-0.071584,-0.083737,-0.071516
-0.0097259,0.070465,0.045181
0.17448,-0.010076,0.12856
0.077189,0.032901,0.072374
0.10256,0.097729,0.038766
0.25241,-0.026077,0.28628
0.23922,-0.069222,0.24845
0.063964,0.0035423,0.059152
-0.020157,-0.016935,0.021997
0.11261,-0.064332,0.07998
-0.037499,0.060498,0.029501
0.20019,-0.094982,0.21167
0.24339,-0.071876,0.32132
0.021018,-0.11329,0.069041
-0.054323,0.0075918,-0.019279
-0.051137,-0.1192,0.01878
-0.17943,0.18421,-0.22723
-0.10112,-0.038496,-0.04986
-0.10107,0.12862,-0.05097
-0.0017501,-0.042691,0.10265
-0.11899,-0.014173,-0.099112
-0.067492,-0.085184,-0.090674
-0.24892,0.010624,-0.22684
-0.09744,0.071577,-0.1069
-0.10103,0.097448,-0.079293
-0.048744,0.054134,-0.10683
-0.14099,-0.064315,-0.15343
-0.10492,0.087622,-0.19763
0.031569,0.016513,0.043066
-0.13257,0.00093685,-0.17901
-0.058696,0.082155,-0.045143
0.32681,-0.20288,0.33736
0.14098,-0.029313,0.12013
0.03845,-0.028283,0.042489
0.13086,-0.14082,0.10413
0.31478,-0.37364,0.31527
-0.081682,0.10354,0.01998
0.076064,0.028535,0.069384
-0.057032,0.07017,-0.03312
-0.042443,0.1388,-0.083395
0.095558,0.0078358,0.17121
0.10462,-0.032715,0.17567
-0.073496,0.00074398,-0.077032
-0.15165,-0.022129,-0.11101
0.024063,-0.075608,-0.010912
-0.10296,0.041522,-0.0456
0.074617,-0.12393,0.099572
0.09845,-0.085726,0.1819
0.16192,0.09247,0.30691
0.12255,0.051024,0.22809
0.10782,-0.11165,0.18411
-0.023758,0.16975,-0.095315
0.057797,-0.068739,0.1046
0.081382,0.12512,0.18764
0.1403,0.14122,0.3324
0.04842,0.0036396,0.069832
0.093852,-0.10865,0.04924
-0.093132,-0.0040025,-0.094803
0.065107,0.069839,0.037609
0.065984,0.14675,0.09512
0.11047,0.11623,0.077174
0.014658,-0.078876,-0.021588
0.055748,0.12323,-0.017889
0.20945,0.018725,0.21861
0.023128,-0.013675,-0.047074
0.11828,0.10993,0.13396
0.039826,-0.053317,0.0022488
0.071231,-0.11127,0.04748
-0.0094915,-0.077542,-0.057381
-0.10555,0.0096257,-0.18491
-0.067061,0.029076,0.061251
0.10942,-0.031747,0.1282
-0.048498,0.022932,-0.020011
-0.063217,0.1095,-0.10862
